route_id,service_id,trip_id
8,363,210585
8,363,675823
8,366,21967
8,395,275728
8,425,1335325
8,425,1582769
8,425,462265
8,425,959350
8,433,711079
8,453,1336008
8,485,131540
8,495,463361
8,511,1632976
8,511,73782
8,511,861684
8,514,1353907
8,528,1283171
8,528,616229
8,528,684620
8,528,818221
8,544,366066
8,546,74638
8,552,176356
8,554,1385242
8,558,584535
8,558,898609
8,560,59802
8,566,1128457
8,57,229033
8,571,1507284
8,577,1312001
8,581,1613449
8,581,335080
8,581,361524
8,585,926080
8,595,640017
8,61,890392
8,629,393118
8,639,526270
8,641,1217378
8,641,1465371
8,641,149316
8,641,356835
8,641,519576
8,645,1139519
8,669,1149881
8,669,377490
8,669,760037
8,669,769874
8,669,79977
8,674,1173946
8,674,204858
8,674,743933
8,679,390765
8,679,612151
8,679,718819
8,679,746316
8,681,1594977
8,683,76356
8,688,571056
8,695,440458
8,698,1482372
8,702,193721
8,714,402911
8,734,1109539
8,734,708709
8,735,392482
8,735,413824
8,741,846951
8,745,1436942
8,747,489731
8,755,266788
8,762,795513
8,800,946476
8,814,292249
8,814,654839
8,814,882662
8,836,6764
8,838,1422653
8,838,1610346
8,840,765675
8,869,1066318
8,869,159826
8,878,1466985
8,878,1601111
80,137,1161100
80,137,652163
80,137,918194
80,141,14699
80,158,109846
80,16,1514009
80,161,663269
80,169,139274
80,169,1453934
80,17,56694
80,17,664680
80,17,932345
80,172,834818
80,182,688802
80,190,1344638
80,191,1061039
80,191,1372456
80,191,143286
80,191,1489626
80,191,1639926
80,191,166300
80,191,528200
80,191,828449
80,192,650521
80,204,1629602
80,208,1082756
80,208,1202958
80,208,1590109
80,245,434074
80,255,67902
80,257,348801
80,282,239542
80,288,1056407
80,292,475484
80,296,689663
80,298,946333
80,302,1588449
80,304,1395915
80,32,962357
80,323,902113
80,33,1452751
80,33,1598264
80,33,780483
80,33,821532
80,33,942088
80,337,1162646
80,337,344162
80,341,1423864
80,341,1646333
80,343,548298
80,347,1463149
80,359,1517364
80,362,401235
80,376,1155807
80,377,1062621
80,384,226170
80,395,1360
80,395,440269
80,395,965887
80,421,670895
80,425,1047431
80,425,1234585
80,425,1518717
80,425,486678
80,425,621305
80,426,337256
80,435,851990
80,437,1236815
80,437,1359850
80,437,543666
80,437,574743
80,437,602719
80,437,815952
80,437,85686
80,440,914657
80,453,1298622
80,453,610582
80,467,1233383
80,467,33563
80,467,689746
80,473,78873
80,474,104766
80,474,797938
80,512,700087
80,528,628088
80,528,65252
80,528,725531
80,543,72635
80,553,1441238
80,553,455431
80,558,1184865
80,558,1308960
80,558,1340048
80,558,1380460
80,558,144890
80,558,20310
80,558,343241
80,558,51998
80,558,642084
80,558,685470
80,558,791669
80,558,810276
80,571,1269942
80,575,1355151
80,575,1658299
80,575,189259
80,581,594001
80,607,203758
80,614,1559729
80,623,907981
80,624,661697
80,624,794540
80,625,855150
80,628,1279439
80,631,221473
80,633,834189
80,633,921052
80,633,956544
80,640,1131802
80,640,1464355
80,640,526953
80,640,661955
80,641,1004094
80,641,1076175
80,641,1202388
80,641,1391152
80,641,1577109
80,641,1666702
80,641,18435
80,641,261989
80,641,352108
80,641,400431
80,641,430487
80,641,481996
80,641,512525
80,641,54875
80,641,569398
80,641,595831
80,65,334263
80,653,1328084
80,653,549820
80,653,957934
80,657,938546
80,669,1402244
80,669,1471904
80,669,486065
80,674,792237
80,679,1209920
80,679,1666422
80,679,35753
80,679,59759
80,679,751416
80,679,803766
80,688,1478608
80,688,711283
80,689,837297
80,693,1212751
80,693,1569403
80,693,733571
80,694,1388269
80,694,1399116
80,694,1608900
80,7,1519345
80,711,512997
80,714,163862
80,719,1365234
80,726,977440
80,728,1083112
80,728,1124459
80,728,441755
80,728,578754
80,728,901865
80,731,1152749
80,734,15561
80,734,751875
80,735,1400088
80,739,61482
80,740,536243
80,745,1312856
80,745,555363
80,745,63559
80,745,828968
80,749,1081838
80,749,264596
80,755,1003235
80,755,1042529
80,755,1592898
80,755,3371
80,755,902927
80,755,96085
80,755,996120
80,769,1553505
80,783,1100886
80,783,1160563
80,783,1253306
80,783,1330419
80,783,148363
80,783,152187
80,783,165849
80,783,939614
80,783,955730
80,783,975267
80,796,920939
80,8,283951
80,803,620637
80,810,1029164
80,810,1533792
80,810,18120
80,814,1448535
80,814,604014
80,814,611566
80,845,1052767
80,845,1115158
80,845,1176935
80,845,1217916
80,845,1339273
80,845,1374614
80,845,1387789
80,845,1536732
80,845,1558593
80,845,1655233
80,845,408766
80,845,465926
80,845,544891
80,845,573718
80,845,633464
80,845,724520
80,845,798699
80,847,1202932
80,85,154604
80,859,1508288
80,866,816480
80,869,393053
80,869,46781
80,869,756010
80,869,766732
80,869,892027
80,869,907504
80,876,769315
80,878,1478267
80,878,903522
80,880,1025992
80,880,1033658
80,880,1065384
80,92,711923
81,335,1271152
81,496,312959
81,511,162762
81,511,368725
81,511,471158
81,511,638978
81,641,1168691
81,641,1540053
81,641,347676
81,641,36371
81,833,1190926
81,833,360626
81,833,53539
81,833,74098
81,845,1592694
81,845,40023
81,845,445490
81,845,605946
82,122,136901
82,129,959895
82,129,970688
82,129,99475
82,134,944688
82,17,1652063
82,17,39499
82,235,829196
82,282,252429
82,339,120583
82,339,1257688
82,339,1510867
82,339,482350
82,339,542936
82,339,582722
82,339,961182
82,339,996926
82,341,969259
82,377,1082767
82,377,1309415
82,425,104076
82,425,1450706
82,425,480620
82,49,1187822
82,49,1285701
82,49,1322208
82,49,1330501
82,49,1452465
82,49,1511329
82,49,1517283
82,49,1611096
82,49,1630825
82,49,173046
82,49,396020
82,49,414398
82,49,568759
82,49,667982
82,49,67014
82,49,814535
82,49,924509
82,49,934143
82,49,963653
82,498,318687
82,511,1535660
82,511,196761
82,511,852505
82,539,833944
82,556,413317
82,575,1401103
82,575,1432587
82,575,1463479
82,575,1466476
82,575,1543670
82,575,1587965
82,575,1624876
82,575,204914
82,575,348568
82,575,352867
82,575,37725
82,575,46670
82,575,475223
82,575,632995
82,575,705377
82,575,784679
82,575,82448
82,575,824870
82,575,867033
82,575,987426
82,575,996781
82,623,1342635
82,623,1501741
82,64,1088922
82,64,1118916
82,64,1127093
82,64,1127359
82,64,1130348
82,64,1178392
82,64,1280154
82,64,1288610
82,64,1600250
82,64,1622635
82,64,293635
82,64,331996
82,64,472371
82,64,509876
82,64,858223
82,646,1062250
82,646,1454625
82,646,1536560
82,646,665387
82,646,666531
82,646,935506
82,655,961929
82,667,887284
82,68,1031788
82,68,1285025
82,68,1569715
82,710,1432095
82,749,1560436
82,749,1645838
82,749,688416
82,848,705222
82,849,1541569
82,849,42234
82,882,1068176
82,882,1080300
82,882,116198
82,882,1303348
82,882,1431924
82,882,1469204
82,882,1503198
82,882,1589945
82,882,1644020
82,882,19105
82,882,320938
82,882,422823
82,882,4648
82,882,473802
82,882,498201
82,882,600707
82,882,625523
82,882,673827
82,882,7248
82,882,754244
82,882,894489
82,94,1061905
82,94,108225
82,94,1096555
82,94,1105693
82,94,1135682
82,94,1204424
82,94,1570963
82,94,198696
82,94,38736
82,94,848251
82,94,969254
82,94,995803
83,103,1406201
83,121,571042
83,151,1153239
83,151,1156779
83,151,1321511
83,151,1473203
83,151,1533154
83,151,380710
83,156,127068
83,156,1409903
83,156,1440538
83,156,172400
83,156,217058
83,156,332785
83,156,560033
83,156,629495
83,156,830398
83,156,8406
83,156,952512
83,208,1005983
83,208,1028581
83,208,1218198
83,208,1623477
83,208,265294
83,208,328758
83,208,331343
83,208,370881
83,208,610038
83,208,684989
83,208,726789
83,208,77399
83,208,847417
83,208,946191
83,208,958582
83,218,410160
83,218,446530
83,218,843902
83,260,1174805
83,274,1121492
83,276,144760
83,276,167983
83,276,454376
83,31,1035115
83,324,595400
83,338,601256
83,346,1281803
83,349,1567470
83,38,1074473
83,38,1630769
83,38,41942
83,38,736364
83,38,964101
83,388,1127306
83,388,1188832
83,41,928831
83,481,1130376
83,511,952093
83,528,425140
83,528,46462
83,537,1500890
83,537,54883
83,537,709825
83,540,495524
83,540,621068
83,554,750537
83,563,795464
83,567,544131
83,571,1278130
83,571,1485758
83,571,1489436
83,571,1578583
83,571,158082
83,571,167907
83,571,173105
83,571,241238
83,571,246245
83,571,255051
83,571,275861
83,571,446260
83,571,525096
83,571,624982
83,583,707697
83,623,1664063
83,637,1393692
83,637,377203
83,65,184564
83,655,389222
83,655,625459
83,655,751264
83,655,919100
83,669,436659
83,679,254366
83,694,798140
83,702,262360
83,708,959746
83,755,750809
83,756,708789
83,768,920238
83,784,426315
83,786,1149997
83,798,1099886
83,798,1227940
83,798,1376607
83,834,1662788
83,834,406731
83,860,113654
83,860,800207
83,869,103656
83,869,1184685
83,869,1200821
83,869,126143
83,869,1389998
83,869,1396029
83,869,1418214
83,869,1465066
83,869,1561112
83,869,1563301
83,869,1592121
83,869,1624267
83,869,173411
83,869,188927
83,869,194858
83,869,214216
83,869,243619
83,869,283621
83,869,302756
83,869,330232
83,869,526447
83,869,616641
83,869,693767
83,869,76295
83,869,796442
83,869,883192
83,869,90206
83,869,953385
83,873,840165
83,9,1261982
83,9,131323
83,9,1325799
83,9,1392876
83,9,215996
84,149,1200428
84,149,1549935
84,149,1557904
84,149,1661288
84,149,428820
84,149,43455
84,149,827789
84,149,872617
84,149,92627
84,241,558582
84,263,377767
84,343,334271
84,343,336315
84,343,396629
84,343,623889
84,350,1279897
84,437,230780
84,522,1030441
84,522,1107350
84,522,1313459
84,522,1408311
84,522,1595259
84,522,1638180
84,522,376688
84,522,570748
84,55,1203931
84,58,13182
84,603,1422163
84,603,871874
84,608,153346
84,624,770935
84,646,163498
84,65,957693
84,655,56927
84,669,378242
84,669,770663
84,679,1111
84,679,212949
84,679,439719
84,679,669024
84,679,687632
84,679,735284
84,679,739943
84,679,912058
84,679,929072
84,679,966914
84,688,716520
84,714,1486406
84,786,327475
84,801,1068625
85,2,211193
85,221,1204936
85,575,1387654
85,575,919346
85,641,1176188
85,641,796081
85,794,1602137
85,862,95845
85,879,397714
86,137,365740
86,243,1456432
86,283,1544994
86,33,157253
86,33,431819
86,385,1612737
86,415,666284
86,447,401109
86,467,205681
86,467,476775
86,502,459674
86,502,889736
86,520,1391067
86,657,375484
86,657,711957
86,674,1085811
86,679,1583543
86,714,1245033
86,714,1423024
86,714,1430561
86,714,1449679
86,714,1583427
86,714,1635387
86,714,456181
86,714,625111
86,780,180587
86,783,1098466
86,783,110867
86,783,1285798
86,783,1363098
86,783,1465720
86,783,171579
86,783,756686
86,863,274390
87,101,1566962
87,125,1576674
87,125,1610476
87,125,283091
87,125,353446
87,125,671095
87,125,672041
87,125,706139
87,137,1311564
87,137,133756
87,137,342684
87,137,492418
87,137,834019
87,137,843856
87,143,1562329
87,148,646156
87,152,366460
87,162,1205840
87,164,342433
87,166,963544
87,169,391941
87,169,932131
87,17,113336
87,17,593407
87,17,619540
87,17,747482
87,17,747944
87,17,765163
87,181,1653740
87,182,1413054
87,182,564281
87,182,674314
87,182,698134
87,182,822678
87,200,1238860
87,206,613916
87,207,1079085
87,207,1317667
87,207,1517185
87,207,1620948
87,207,314586
87,207,346429
87,207,489597
87,207,741432
87,207,777247
87,208,1271242
87,208,1320997
87,208,1468642
87,216,1073381
87,239,445790
87,245,1513979
87,245,660946
87,252,1574656
87,253,102865
87,255,1076756
87,268,154443
87,282,1439522
87,310,928369
87,316,1617720
87,321,1103328
87,322,1507854
87,322,1523116
87,322,1583798
87,322,1610594
87,322,73730
87,322,802562
87,322,833433
87,322,874215
87,322,967091
87,33,1049697
87,33,215653
87,33,244191
87,33,359013
87,33,651226
87,336,538739
87,339,180017
87,355,1075440
87,355,1152864
87,355,1157213
87,355,1421248
87,355,1646875
87,355,433076
87,355,724957
87,355,743302
87,355,817209
87,355,992859
87,363,1451838
87,363,1660499
87,363,277061
87,377,1512807
87,377,716671
87,378,1665007
87,389,1024956
87,389,237014
87,395,1331964
87,395,849102
87,395,86073
87,425,1200833
87,425,1580124
87,425,360887
87,425,72543
87,444,1110438
87,444,1241427
87,444,159461
87,444,1649200
87,444,197345
87,444,959693
87,45,306663
87,453,1403338
87,453,884170
87,453,927168
87,453,9811
87,467,205905
87,505,877067
87,528,1150665
87,528,1540330
87,528,154848
87,528,1549458
87,528,1659210
87,528,176685
87,528,38375
87,528,802034
87,539,1351816
87,545,1091801
87,558,1237822
87,558,1643461
87,558,700948
87,571,111777
87,571,1343596
87,571,313243
87,571,483540
87,571,783828
87,603,1029587
87,603,1396231
87,603,366657
87,603,955786
87,607,1233394
87,607,1359794
87,607,159784
87,607,646565
87,607,68306
87,607,951314
87,62,247102
87,623,1435011
87,623,1488252
87,623,514987
87,623,974712
87,631,176199
87,631,791716
87,641,1262564
87,641,1284475
87,641,1597603
87,646,1130448
87,646,1217928
87,646,1324842
87,646,1387780
87,646,173135
87,646,207211
87,646,288627
87,646,410192
87,646,505267
87,646,715374
87,646,78864
87,646,836207
87,646,839706
87,655,1143771
87,655,1158572
87,655,1291299
87,655,1304711
87,655,1621446
87,655,1630610
87,655,307277
87,655,539557
87,655,752625
87,655,90221
87,656,1108876
87,659,1524354
87,669,135417
87,669,580912
87,669,790957
87,673,796766
87,674,135257
87,674,231707
87,674,313373
87,679,1293432
87,679,205088
87,679,452120
87,679,552803
87,687,669757
87,694,1491649
87,694,764354
87,695,634721
87,695,916835
87,702,1429277
87,702,314489
87,702,829015
87,711,136593
87,711,1457183
87,711,479803
87,711,726975
87,714,1390646
87,714,1394582
87,734,1208058
87,734,123150
87,734,1591869
87,734,211382
87,745,1423046
87,749,1284201
87,761,392148
87,769,440503
87,779,483108
87,803,457553
87,803,870710
87,814,1458594
87,814,181332
87,823,1449266
87,830,1642873
87,840,909616
87,845,1625624
87,847,1125356
87,847,1228300
87,847,581711
87,847,785123
87,847,95406
87,863,257987
87,869,158573
87,869,428311
87,869,497901
87,869,821848
87,875,1499443
87,878,271465
87,884,771377
87,90,95096
88,507,1022615
88,507,126775
88,592,1054124
88,701,999872
88,845,380554
89,156,1492221
89,511,1054258
89,511,1282410
89,511,456195
89,511,881386
89,554,1425875
89,554,223242
89,554,802800
89,554,818162
89,577,15748
89,577,652367
89,577,809781
89,583,1609469
89,762,1157106
89,762,1619591
89,876,498699
9,120,1410294
9,163,409825
9,165,1239855
9,189,1325943
9,198,796566
9,210,378873
9,220,1038795
9,225,1438631
9,245,1506626
9,300,795037
9,301,374370
9,326,1113926
9,333,1303495
9,339,392522
9,339,988980
9,351,748034
9,351,823068
9,351,859281
9,355,1648879
9,355,70877
9,355,724327
9,355,987800
9,370,1273997
9,387,946441
9,415,638137
9,422,699369
9,437,826608
9,496,270235
9,52,1538363
9,525,1552428
9,558,1068119
9,598,1606161
9,600,1115125
9,602,1071359
9,602,1309796
9,602,655002
9,602,692859
9,602,771153
9,602,829947
9,602,992566
9,623,1658713
9,674,63081
9,679,1484350
9,684,1012320
9,684,1033023
9,684,342196
9,684,564599
9,684,74644
9,689,885097
9,691,722711
9,75,1224631
9,764,448578
9,769,791688
9,777,894904
9,820,797725
9,828,273188
9,837,127348
9,845,195571
9,845,804837
9,94,687983
9,95,687443
90,33,1450056
90,33,1469684
90,33,191327
90,33,484394
90,40,1064176
90,40,1214076
90,40,1258191
90,40,380305
90,40,386213
90,40,822656
90,575,1185106
90,575,1418284
90,575,1567713
90,575,330893
90,575,478527
90,575,93842
90,603,1187850
90,603,1314516
90,603,1337574
90,603,1494943
90,603,241199
90,603,736409
90,655,105092
90,655,1253606
90,655,133417
90,655,1433648
90,655,16284
90,655,555594
90,657,1508347
90,657,1545231
90,657,39380
90,657,511596
90,714,1362812
90,714,136783
91,108,336807
91,162,94573
91,17,1844
91,212,1379799
91,256,169992
91,256,193003
91,256,229814
91,256,401475
91,256,587617
91,256,842849
91,256,90479
91,29,379437
91,339,1005660
91,339,1443074
91,339,1461244
91,339,1651246
91,339,869059
91,375,338718
91,416,44790
91,425,1348580
91,425,1382145
91,425,1441500
91,425,528011
91,425,683507
91,425,713132
91,425,742028
91,478,247918
91,487,785931
91,494,1600617
91,498,93477
91,511,1038552
91,511,1432787
91,511,1535101
91,511,208445
91,511,65323
91,511,927634
91,575,101980
91,575,1122911
91,575,1337567
91,575,1348610
91,575,136081
91,575,156295
91,575,1609701
91,575,301516
91,575,40829
91,575,61117
91,575,682047
91,583,144560
91,588,578102
91,623,204063
91,628,1119375
91,628,477130
91,636,609817
91,64,848034
91,646,91831
91,667,138826
91,668,1230766
91,668,80314
91,694,253309
91,746,1522831
91,746,247261
91,746,888687
91,749,306678
91,762,1038697
91,762,1130693
91,762,1273205
91,762,1336156
91,762,1450416
91,762,1531246
91,762,1549196
91,762,946947
91,781,1065209
91,781,400464
91,793,1463590
91,824,1068486
91,824,123793
91,824,1571296
91,824,1585155
91,824,266557
91,824,680049
91,824,829117
91,849,1065079
91,849,724416
91,864,955962
92,1,117144
92,104,1001587
92,104,59397
92,106,1257192
92,107,165437
92,125,123932
92,128,16242
92,138,1287118
92,144,1337833
92,170,1557135
92,173,1061204
92,190,1432455
92,190,346022
92,20,1562214
92,200,1054270
92,200,1619961
92,201,199470
92,203,1422931
92,206,400499
92,250,632821
92,265,1388177
92,265,568309
92,270,1127939
92,277,772981
92,287,692544
92,294,710826
92,317,446283
92,330,96535
92,337,377322
92,337,559481
92,35,962957
92,377,971357
92,390,917073
92,394,340301
92,395,1633400
92,396,1665722
92,406,877675
92,408,285448
92,425,1074254
92,425,1203542
92,425,1376870
92,425,1519643
92,425,1522618
92,425,1609581
92,425,203828
92,425,212397
92,425,345542
92,425,369910
92,425,377261
92,425,435618
92,425,536296
92,425,685460
92,425,792420
92,425,986305
92,439,681283
92,440,731051
92,446,1027007
92,449,1157592
92,450,59006
92,457,1459393
92,461,871850
92,463,275407
92,464,137346
92,479,227613
92,506,153178
92,52,26679
92,528,530134
92,535,1624580
92,555,256382
92,570,359017
92,571,1218996
92,602,674807
92,603,1612490
92,603,955363
92,605,1347913
92,607,138734
92,607,685141
92,612,766993
92,619,380575
92,620,1435173
92,634,350052
92,637,1334927
92,637,40793
92,637,65391
92,638,332449
92,655,1328632
92,655,1481579
92,655,554519
92,655,8880
92,655,94211
92,668,1027662
92,668,930025
92,676,511186
92,679,831108
92,685,35829
92,688,755849
92,689,1154147
92,694,202512
92,702,401876
92,705,707809
92,712,686588
92,715,67559
92,721,1291699
92,721,684478
92,724,168481
92,725,70262
92,746,1406514
92,746,505575
92,748,1420680
92,773,1421943
92,788,1148698
92,799,1561098
92,801,1115582
92,825,1271399
92,845,1609168
92,845,29455
92,845,325713
92,845,515492
92,845,722613
92,845,75803
92,845,769156
92,845,77684
92,856,1365728
92,869,1170905
92,878,525842
93,10,1002784
93,10,13104
93,10,1661018
93,10,619800
93,124,1126446
93,143,913237
93,282,18949
93,322,728629
93,341,1128960
93,341,1283483
93,341,1294421
93,341,1360034
93,341,1638484
93,341,251203
93,341,302704
93,341,324464
93,341,420833
93,341,73958
93,355,516157
93,386,1527175
93,425,34067
93,528,1041685
93,528,1543114
93,528,632810
93,575,455894
93,582,1368280
93,601,1004495
93,601,1159271
93,601,269331
93,601,538400
93,601,771598
93,626,1421838
93,626,1530254
93,626,1569217
93,626,829301
93,630,1452859
93,643,575742
93,646,1591479
93,646,605024
93,655,620176
93,679,1340642
93,721,1658370
93,755,975579
93,801,1172547
93,841,170548
93,845,408043
93,845,878854
94,104,1339423
94,104,678806
94,104,790440
94,125,1062378
94,125,1156035
94,137,31015
94,137,519005
94,137,664715
94,162,107862
94,162,146054
94,169,371462
94,17,20411
94,17,427715
94,17,964689
94,182,1316413
94,182,289155
94,182,512219
94,182,682983
94,190,905354
94,200,583695
94,208,1097708
94,208,996428
94,22,1464605
94,239,1021097
94,239,311177
94,245,1482210
94,319,1657427
94,328,278556
94,33,246466
94,33,560425
94,33,585274
94,334,1410400
94,34,719154
94,341,1267724
94,363,931940
94,394,548633
94,395,1095263
94,425,1032249
94,425,1216606
94,425,1376811
94,425,1467158
94,425,1578549
94,425,259522
94,425,428664
94,425,443739
94,425,483801
94,425,645590
94,425,99410
94,437,1055344
94,437,178018
94,437,544734
94,437,862915
94,444,1355951
94,444,41719
94,453,1589486
94,453,330398
94,453,566753
94,458,169686
94,464,1036725
94,464,1341053
94,464,146800
94,464,1540928
94,464,1598133
94,466,1555813
94,486,1497524
94,528,110543
94,528,563537
94,558,296570
94,558,607463
94,559,846785
94,565,1534497
94,571,723715
94,571,917936
94,603,381537
94,607,1035982
94,607,1418120
94,607,1554226
94,607,302884
94,607,551219
94,607,554426
94,607,67606
94,607,677737
94,607,936536
94,607,971007
94,623,1355063
94,623,1479717
94,649,91742
94,654,1279616
94,655,1130682
94,655,1202326
94,655,1296948
94,655,1300191
94,655,1415128
94,655,1422807
94,655,148205
94,655,392572
94,655,600831
94,655,685996
94,655,854431
94,655,899704
94,655,932869
94,669,121074
94,669,297820
94,669,480136
94,669,978998
94,674,1022086
94,674,1266715
94,679,324879
94,679,604420
94,679,617628
94,679,909308
94,690,81953
94,694,1039968
94,694,1449084
94,694,680166
94,702,1309867
94,702,499881
94,711,1064287
94,711,1514412
94,711,1638574
94,714,1027546
94,714,1079600
94,714,1095996
94,714,1348461
94,714,630231
94,714,721407
94,714,997849
94,721,1097606
94,728,1100870
94,728,186442
94,728,674179
94,729,456758
94,734,374790
94,735,497019
94,735,541168
94,745,362777
94,753,1358315
94,801,25957
94,802,960239
94,803,926176
94,840,1328586
94,840,222129
94,840,817263
94,845,1582431
94,845,422311
94,845,586915
94,845,755334
94,847,1005728
94,847,26934
94,869,1550579
94,875,447105
94,875,707160
94,875,898330
94,878,773916
95,339,1543632
95,679,469169
95,709,594313
96,105,1029336
96,105,1133449
96,105,1257479
96,105,1339328
96,105,1384087
96,105,157312
96,105,409665
96,105,578594
96,105,719701
96,105,994837
96,169,1616723
96,169,442086
96,17,998380
96,197,743296
96,207,1085122
96,207,1316988
96,207,1369522
96,207,1471364
96,207,17797
96,207,384217
96,207,635972
96,207,737977
96,207,761753
96,207,960697
96,207,97991
96,207,998203
96,265,426364
96,282,1509913
96,313,1606173
96,322,915600
96,326,1393891
96,33,673740
96,341,1421412
96,349,376518
96,355,1215547
96,355,1393927
96,355,918138
96,383,622423
96,383,825803
96,390,795344
96,395,501797
96,395,512885
96,425,206523
96,455,383006
96,485,1000828
96,485,1652176
96,485,707223
96,504,555389
96,518,1307247
96,528,300405
96,528,820150
96,539,654891
96,545,1574697
96,545,518332
96,558,314740
96,574,1535563
96,574,665966
96,575,65063
96,607,1117437
96,607,131739
96,607,644091
96,607,691934
96,607,871521
96,620,1202934
96,620,1536210
96,623,1614445
96,642,1489912
96,646,74491
96,655,342009
96,669,1463022
96,669,832659
96,679,1126843
96,679,566973
96,688,1005140
96,688,1005724
96,688,1207307
96,688,1430285
96,688,588563
96,69,1198061
96,694,194370
96,694,335352
96,702,1186544
96,714,1379708
96,714,1406726
96,714,214857
96,714,254372
96,714,53848
96,714,85427
96,714,868513
96,714,971640
96,734,1121790
96,735,119237
96,735,350577
96,735,936000
96,749,1155226
96,749,140553
96,755,583906
96,771,1246018
96,771,1443118
96,845,1307392
96,845,813516
96,869,188270
96,875,1041406
96,875,1625934
96,875,210056
96,875,300540
96,875,43269
96,875,858516
97,104,904045
97,125,1035858
97,153,791808
97,169,1568770
97,169,32645
97,169,533191
97,17,1084507
97,17,436548
97,17,685796
97,182,663865
97,187,879562
97,208,378976
97,208,775967
97,208,925695
97,208,950401
97,219,1011476
97,245,1265552
97,282,757893
97,282,839506
97,282,995533
97,327,1513060
97,33,1119443
97,33,153862
97,333,185669
97,333,70694
97,333,877594
97,341,1646658
97,341,485606
97,35,1177248
97,35,1468826
97,355,827034
97,363,1069605
97,371,1442025
97,425,1508982
97,425,598026
97,436,1409987
97,444,1210598
97,453,293465
97,472,1647303
97,485,1172184
97,528,1586770
97,528,637013
97,528,789270
97,545,1580805
97,558,863252
97,569,936662
97,571,1115482
97,581,1319767
97,581,1543342
97,581,161788
97,581,356267
97,603,1253109
97,612,240820
97,623,161645
97,632,1992
97,633,242284
97,633,844952
97,64,894415
97,641,1191508
97,641,1336408
97,641,1620119
97,641,274033
97,641,427510
97,641,46831
97,653,1470760
97,659,1240424
97,669,1534587
97,67,1608559
97,674,1464231
97,679,1148515
97,679,363948
97,679,507143
97,679,547129
97,679,752051
97,692,1168801
97,693,1220719
97,693,134684
97,693,1522900
97,694,842577
97,697,613132
97,702,248297
97,711,1508626
97,711,1511409
97,734,1610521
97,755,1056392
97,755,1446944
97,755,992383
97,803,597236
97,804,1564024
97,804,1578954
97,817,1383934
97,840,258941
97,845,1095621
97,845,1348573
97,845,1418189
97,847,31212
97,847,711285
97,867,837477
97,869,1394809
97,869,1542560
97,869,185173
97,869,199577
97,869,436886
97,875,1393676
97,877,449441
97,878,1539564
97,880,141830
97,880,706818
97,885,801172
