trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type
1093395,19:59:00,20:02:00,393972,5,München Hbf,,
1093395,20:21:00,20:23:00,293717,6,München Hbf,,
1093395,20:54:00,20:56:00,633409,7,München Hbf,,
1093395,21:28:00,21:29:00,7327,8,München Hbf,,
1093395,22:25:00,22:36:00,188647,9,München Hbf,,
1093395,23:47:00,23:49:00,160021,10,München Hbf,,
1093395,24:14:00,24:14:00,113452,11,München Hbf,,
1103228,06:09:00,06:09:00,113452,0,Hamburg Hbf,,
1103228,06:55:00,06:57:00,87315,1,Hamburg Hbf,,
1103228,07:29:00,07:32:00,188647,2,Hamburg Hbf,,
1103228,08:26:00,08:28:00,7327,3,Hamburg Hbf,,
1103228,09:02:00,09:04:00,633409,4,Hamburg Hbf,,
1103228,09:34:00,09:36:00,293717,5,Hamburg Hbf,,
1103228,09:54:00,09:59:00,307630,6,Hamburg Hbf,,
1103228,10:32:00,10:36:00,162204,7,Hamburg Hbf,,
1103228,11:25:00,11:27:00,253112,8,Hamburg Hbf,,
1103228,11:44:00,11:46:00,360956,9,Hamburg Hbf,1,
1103228,11:57:00,11:57:00,195002,10,Hamburg Hbf,,
110841,15:12:00,15:12:00,113452,0,Hamburg Hbf,,
110841,16:29:00,16:32:00,188647,1,Hamburg Hbf,,
110841,17:25:00,17:28:00,7327,2,Hamburg Hbf,,
110841,18:02:00,18:04:00,633409,3,Hamburg Hbf,,
110841,18:34:00,18:36:00,293717,4,Hamburg Hbf,,
110841,18:54:00,18:59:00,307630,5,Hamburg Hbf,,
110841,19:32:00,19:36:00,162204,6,Hamburg Hbf,,
110841,21:24:00,21:26:00,360956,7,Hamburg Hbf,1,
110841,21:37:00,21:37:00,195002,8,Hamburg Hbf,,
1108932,19:13:00,19:13:00,113452,0,Hannover Hbf,,
1108932,20:27:00,20:30:00,188647,1,Hannover Hbf,,
1108932,21:25:00,21:28:00,7327,2,Hannover Hbf,,
1108932,22:01:00,22:03:00,633409,3,Hannover Hbf,,
1108932,22:33:00,22:35:00,293717,4,Hannover Hbf,,
1108932,22:54:00,22:56:00,307630,5,Hannover Hbf,,
1108932,23:51:00,23:51:00,162204,6,Hannover Hbf,,
1112150,06:09:00,06:09:00,113452,0,Hamburg-Harburg,,
1112150,06:55:00,06:57:00,87315,1,Hamburg-Harburg,,
1112150,07:29:00,07:32:00,188647,2,Hamburg-Harburg,,
1112150,08:26:00,08:28:00,7327,3,Hamburg-Harburg,,
1112150,09:02:00,09:04:00,633409,4,Hamburg-Harburg,,
1112150,09:34:00,09:36:00,293717,5,Hamburg-Harburg,,
1112150,09:54:00,09:59:00,307630,6,Hamburg-Harburg,,
1112150,10:32:00,10:36:00,162204,7,Hamburg-Harburg,,
1112150,11:25:00,11:27:00,253112,8,Hamburg-Harburg,,
1112150,11:44:00,11:44:00,360956,9,Hamburg-Harburg,1,
1121191,22:33:00,22:33:00,113452,0,Hamburg Hbf,,
1121191,23:21:00,23:23:00,87315,1,Hamburg Hbf,,
1121191,24:21:00,24:23:00,619929,2,Hamburg Hbf,,
1121191,25:14:00,25:17:00,7327,3,Hamburg Hbf,,
1121191,28:03:00,28:05:00,316010,4,Hamburg Hbf,,
1121191,29:03:00,29:08:00,162204,5,Hamburg Hbf,,
1121191,31:02:00,31:04:00,360956,6,Hamburg Hbf,1,
1121191,31:15:00,31:15:00,195002,7,Hamburg Hbf,,
1129733,05:11:00,05:11:00,113452,0,Hannover Hbf,,
1129733,06:27:00,06:31:00,188647,1,Hannover Hbf,,
1129733,07:25:00,07:27:00,7327,2,Hannover Hbf,,
1129733,08:02:00,08:04:00,633409,3,Hannover Hbf,,
1129733,08:34:00,08:36:00,293717,4,Hannover Hbf,,
1129733,08:54:00,08:59:00,307630,5,Hannover Hbf,,
1129733,09:32:00,09:32:00,162204,6,Hannover Hbf,,
1130587,06:06:00,06:06:00,25903,0,München Hbf,,
1130587,06:10:00,06:19:00,195002,1,München Hbf,,1
1130587,06:29:00,06:31:00,360956,2,München Hbf,,1
1130587,08:23:00,08:27:00,162204,3,München Hbf,,
1130587,09:00:00,09:02:00,393972,4,München Hbf,,
1130587,09:21:00,09:23:00,293717,5,München Hbf,,
1130587,09:54:00,09:56:00,633409,6,München Hbf,,
1130587,10:28:00,10:29:00,7327,7,München Hbf,,
1130587,11:25:00,11:29:00,188647,8,München Hbf,,
1130587,12:52:00,12:52:00,113452,9,München Hbf,,
1153259,08:05:00,08:05:00,25903,0,München Hbf,,
1153259,08:10:00,08:19:00,195002,1,München Hbf,,1
1153259,08:29:00,08:31:00,360956,2,München Hbf,,1
1153259,10:23:00,10:27:00,162204,3,München Hbf,,
1153259,10:59:00,11:02:00,393972,4,München Hbf,,
1153259,11:21:00,11:23:00,293717,5,München Hbf,,
1153259,11:54:00,11:56:00,633409,6,München Hbf,,
1153259,12:28:00,12:29:00,7327,7,München Hbf,,
1153259,13:26:00,13:29:00,188647,8,München Hbf,,
1153259,14:52:00,14:52:00,113452,9,München Hbf,,
1175374,17:53:00,17:53:00,25903,0,München Hbf,,
1175374,17:57:00,18:01:00,195002,1,München Hbf,,1
1175374,18:11:00,18:13:00,360956,2,München Hbf,,1
1175374,18:28:00,18:30:00,253112,3,München Hbf,,
1175374,19:23:00,19:27:00,162204,4,München Hbf,,
1175374,19:59:00,20:02:00,393972,5,München Hbf,,
1175374,20:21:00,20:23:00,293717,6,München Hbf,,
1175374,20:54:00,20:56:00,633409,7,München Hbf,,
1175374,21:28:00,21:29:00,7327,8,München Hbf,,
1175374,22:25:00,22:29:00,188647,9,München Hbf,,
1175374,23:17:00,23:19:00,87315,10,München Hbf,,
1175374,23:53:00,23:53:00,113452,11,München Hbf,,
1175731,12:27:00,12:27:00,162204,0,München Hbf,,
1175731,12:59:00,13:02:00,393972,1,München Hbf,,
1175731,13:21:00,13:23:00,293717,2,München Hbf,,
1175731,13:54:00,13:56:00,633409,3,München Hbf,,
1175731,14:28:00,14:29:00,7327,4,München Hbf,,
1175731,15:26:00,15:29:00,188647,5,München Hbf,,
1175731,16:49:00,16:49:00,113452,6,München Hbf,,
1191993,22:20:00,22:20:00,25903,0,München Hbf,,
1191993,22:25:00,22:28:00,195002,1,München Hbf,,1
1191993,22:38:00,22:40:00,360956,2,München Hbf,,1
1191993,22:57:00,22:59:00,253112,3,München Hbf,,
1191993,23:14:00,23:16:00,502582,4,München Hbf,,
1191993,23:39:00,23:40:00,68817,5,München Hbf,,
1191993,24:00:00,24:03:00,162204,6,München Hbf,,
1191993,25:08:00,25:12:00,410923,7,München Hbf,,
1191993,27:52:00,27:54:00,7327,8,München Hbf,,
1191993,28:48:00,29:00:00,188647,9,München Hbf,,
1191993,29:31:00,29:33:00,87315,10,München Hbf,,
1191993,30:09:00,30:09:00,113452,11,München Hbf,,
1194620,14:13:00,14:13:00,360956,0,München Hbf,,1
1194620,14:28:00,14:30:00,253112,1,München Hbf,,
1194620,15:23:00,15:27:00,162204,2,München Hbf,,
1194620,15:59:00,16:02:00,393972,3,München Hbf,,
1194620,16:21:00,16:23:00,293717,4,München Hbf,,
1194620,16:54:00,16:56:00,633409,5,München Hbf,,
1194620,17:28:00,17:29:00,7327,6,München Hbf,,
1194620,18:25:00,18:29:00,188647,7,München Hbf,,
1194620,19:03:00,19:05:00,87315,8,München Hbf,,
1194620,19:50:00,19:50:00,113452,9,München Hbf,,
1200159,18:05:00,18:05:00,25903,0,München Hbf,,
1200159,18:10:00,18:19:00,195002,1,München Hbf,,1
1200159,18:29:00,18:31:00,360956,2,München Hbf,,1
1200159,20:23:00,20:27:00,162204,3,München Hbf,,
1200159,21:00:00,21:02:00,393972,4,München Hbf,,
1200159,21:21:00,21:23:00,293717,5,München Hbf,,
1200159,21:54:00,21:56:00,633409,6,München Hbf,,
1200159,22:28:00,22:29:00,7327,7,München Hbf,,
1200159,23:25:00,23:37:00,188647,8,München Hbf,,
1200159,24:48:00,24:50:00,160021,9,München Hbf,,
1200159,25:23:00,25:23:00,113452,10,München Hbf,,
1211561,11:13:00,11:13:00,25903,0,München Hbf,,
1211561,11:17:00,11:24:00,195002,1,München Hbf,,
1211561,11:34:00,11:36:00,360956,2,München Hbf,,
1211561,12:09:00,12:11:00,253112,3,München Hbf,,
1211561,13:23:00,13:27:00,162204,4,München Hbf,,
1211561,13:59:00,14:02:00,393972,5,München Hbf,,
1211561,14:21:00,14:23:00,293717,6,München Hbf,,
1211561,14:54:00,14:56:00,633409,7,München Hbf,,
1211561,15:28:00,15:29:00,7327,8,München Hbf,,
1211561,16:25:00,16:29:00,188647,9,München Hbf,,
1211561,17:03:00,17:05:00,87315,10,München Hbf,,
1211561,17:49:00,17:49:00,113452,11,München Hbf,,
1222022,16:06:00,16:06:00,25903,0,München Hbf,,
1222022,16:10:00,16:19:00,195002,1,München Hbf,,1
1222022,16:29:00,16:31:00,360956,2,München Hbf,,1
1222022,18:23:00,18:27:00,162204,3,München Hbf,,
1222022,19:00:00,19:02:00,393972,4,München Hbf,,
1222022,19:21:00,19:23:00,293717,5,München Hbf,,
1222022,19:54:00,19:56:00,633409,6,München Hbf,,
1222022,20:28:00,20:29:00,7327,7,München Hbf,,
1222022,21:25:00,21:29:00,188647,8,München Hbf,,
1222022,22:50:00,22:50:00,113452,9,München Hbf,,
1232870,07:04:00,07:04:00,644429,0,München Hbf,,
1232870,07:53:00,07:55:00,36009,1,München Hbf,,
1232870,08:29:00,08:31:00,81944,2,München Hbf,,
1232870,08:44:00,08:57:00,96066,3,München Hbf,,
1232870,09:11:00,09:13:00,360956,4,München Hbf,,
1232870,09:28:00,09:30:00,253112,5,München Hbf,,
1232870,10:23:00,10:27:00,162204,6,München Hbf,,
1232870,10:59:00,11:02:00,393972,7,München Hbf,,
1232870,11:21:00,11:23:00,293717,8,München Hbf,,
1232870,11:54:00,11:56:00,633409,9,München Hbf,,
1232870,12:28:00,12:29:00,7327,10,München Hbf,,
1232870,13:26:00,13:29:00,188647,11,München Hbf,,
1232870,14:52:00,14:52:00,113452,12,München Hbf,,
1243572,22:52:00,22:52:00,113452,0,Hamburg Hbf,,
1243572,23:36:00,23:38:00,87315,1,Hamburg Hbf,,
1243572,24:13:00,24:17:00,188647,2,Hamburg Hbf,,
1243572,25:14:00,25:17:00,7327,3,Hamburg Hbf,,
1243572,26:14:00,26:35:00,633409,4,Hamburg Hbf,1,1
1243572,28:03:00,28:05:00,316010,5,Hamburg Hbf,,
1243572,29:03:00,29:11:00,162204,6,Hamburg Hbf,,
1243572,29:30:00,29:31:00,601946,7,Hamburg Hbf,,
1243572,29:53:00,29:55:00,502582,8,Hamburg Hbf,,
1243572,30:11:00,30:13:00,253112,9,Hamburg Hbf,,
1243572,30:30:00,30:32:00,360956,10,Hamburg Hbf,1,
1243572,30:42:00,30:42:00,195002,11,Hamburg Hbf,,
1247301,16:06:00,16:06:00,113452,0,Hamburg-Harburg,,
1247301,16:54:00,16:56:00,87315,1,Hamburg-Harburg,,
1247301,17:25:00,17:28:00,188647,2,Hamburg-Harburg,,
1247301,18:20:00,18:30:00,7327,3,Hamburg-Harburg,,
1247301,19:02:00,19:04:00,633409,4,Hamburg-Harburg,,
1247301,19:34:00,19:36:00,293717,5,Hamburg-Harburg,,
1247301,19:54:00,19:59:00,307630,6,Hamburg-Harburg,,
1247301,20:32:00,20:36:00,162204,7,Hamburg-Harburg,,
1247301,22:24:00,22:24:00,360956,8,Hamburg-Harburg,1,
1262407,05:11:00,05:11:00,113452,0,Hannover Hbf,,
1262407,06:27:00,06:31:00,188647,1,Hannover Hbf,,
1262407,07:25:00,07:27:00,7327,2,Hannover Hbf,,
1262407,08:02:00,08:04:00,633409,3,Hannover Hbf,,
1262407,08:34:00,08:36:00,293717,4,Hannover Hbf,,
1262407,08:54:00,08:59:00,307630,5,Hannover Hbf,,
1262407,09:32:00,09:32:00,162204,6,Hannover Hbf,,
1267637,15:53:00,15:53:00,25903,0,München Hbf,,
1267637,15:57:00,16:01:00,195002,1,München Hbf,,1
1267637,16:11:00,16:13:00,360956,2,München Hbf,,1
1267637,16:28:00,16:30:00,253112,3,München Hbf,,
1267637,17:23:00,17:27:00,162204,4,München Hbf,,
1267637,17:59:00,18:02:00,393972,5,München Hbf,,
1267637,18:21:00,18:23:00,293717,6,München Hbf,,
1267637,18:54:00,18:56:00,633409,7,München Hbf,,
1267637,19:28:00,19:29:00,7327,8,München Hbf,,
1267637,20:25:00,20:29:00,188647,9,München Hbf,,
1267637,21:03:00,21:05:00,87315,10,München Hbf,,
1267637,21:50:00,21:50:00,113452,11,München Hbf,,
1275588,21:51:00,21:51:00,195002,0,München Hbf,,
1275588,22:02:00,22:04:00,360956,1,München Hbf,,1
1275588,24:22:00,24:24:00,162204,2,München Hbf,,
1275588,25:27:00,25:33:00,410923,3,München Hbf,,
1275588,28:13:00,28:15:00,7327,4,München Hbf,,
1275588,29:09:00,29:13:00,188647,5,München Hbf,,
1275588,29:44:00,29:46:00,87315,6,München Hbf,,
1275588,30:30:00,30:30:00,113452,7,München Hbf,,
1279194,06:23:00,06:23:00,25903,0,München Hbf,,
1279194,06:26:00,06:30:00,195002,1,München Hbf,,
1279194,06:40:00,06:43:00,360956,2,München Hbf,,
1279194,07:07:00,07:09:00,253112,3,München Hbf,,
1279194,08:21:00,08:27:00,162204,4,München Hbf,,
1279194,08:59:00,09:02:00,393972,5,München Hbf,,
1279194,09:21:00,09:23:00,293717,6,München Hbf,,
1279194,09:54:00,09:56:00,633409,7,München Hbf,,
1279194,10:28:00,10:29:00,7327,8,München Hbf,,
1279194,11:25:00,11:29:00,188647,9,München Hbf,,
1279194,12:52:00,12:52:00,113452,10,München Hbf,,
1283427,22:28:00,22:28:00,195002,0,München Hbf,,
1283427,22:38:00,22:40:00,360956,1,München Hbf,,1
1283427,22:57:00,22:59:00,253112,2,München Hbf,,
1283427,23:14:00,23:16:00,502582,3,München Hbf,,
1283427,23:39:00,23:40:00,68817,4,München Hbf,,
1283427,24:00:00,24:03:00,162204,5,München Hbf,,
1283427,25:08:00,25:12:00,410923,6,München Hbf,,
1283427,27:52:00,27:54:00,7327,7,München Hbf,,
1283427,29:13:00,29:16:00,188647,8,München Hbf,,
1283427,29:47:00,29:49:00,87315,9,München Hbf,,
1283427,30:31:00,30:31:00,113452,10,München Hbf,,
1284371,18:11:00,18:11:00,113452,0,Hamburg Hbf,,
1284371,18:54:00,18:56:00,87315,1,Hamburg Hbf,,
1284371,19:25:00,19:28:00,188647,2,Hamburg Hbf,,
1284371,20:20:00,20:30:00,7327,3,Hamburg Hbf,,
1284371,21:02:00,21:04:00,633409,4,Hamburg Hbf,,
1284371,21:34:00,21:36:00,293717,5,Hamburg Hbf,,
1284371,21:54:00,21:59:00,307630,6,Hamburg Hbf,,
1284371,22:32:00,22:36:00,162204,7,Hamburg Hbf,,
1284371,24:24:00,24:26:00,360956,8,Hamburg Hbf,1,
1284371,24:36:00,24:36:00,195002,9,Hamburg Hbf,,
1299661,18:13:00,18:13:00,360956,0,München Hbf,,
1299661,18:28:00,18:30:00,253112,1,München Hbf,,
1299661,19:23:00,19:27:00,162204,2,München Hbf,,
1299661,19:59:00,20:02:00,393972,3,München Hbf,,
1299661,20:21:00,20:23:00,293717,4,München Hbf,,
1299661,20:54:00,20:56:00,633409,5,München Hbf,,
1299661,21:28:00,21:30:00,7327,6,München Hbf,,
1299661,22:40:00,22:50:00,188647,7,München Hbf,,
1299661,23:49:00,23:51:00,87315,8,München Hbf,,
1299661,24:36:00,24:36:00,113452,9,München Hbf,,
1304170,15:05:00,15:05:00,25903,0,München Hbf,,
1304170,15:10:00,15:19:00,195002,1,München Hbf,,1
1304170,15:29:00,15:31:00,360956,2,München Hbf,,1
1304170,17:23:00,17:27:00,162204,3,München Hbf,,
1304170,18:00:00,18:02:00,393972,4,München Hbf,,
1304170,18:21:00,18:23:00,293717,5,München Hbf,,
1304170,18:54:00,18:56:00,633409,6,München Hbf,,
1304170,19:28:00,19:29:00,7327,7,München Hbf,,
1304170,20:25:00,20:29:00,188647,8,München Hbf,,
1304170,21:03:00,21:05:00,87315,9,München Hbf,,
1304170,21:50:00,21:50:00,113452,10,München Hbf,,
1316545,22:23:00,22:23:00,113452,0,Hamburg Hbf,,
1316545,22:56:00,22:58:00,160021,1,Hamburg Hbf,,
1316545,24:07:00,24:17:00,188647,2,Hamburg Hbf,,
1316545,25:14:00,25:17:00,7327,3,Hamburg Hbf,,
1316545,27:24:00,27:26:00,316010,4,Hamburg Hbf,,
1316545,28:24:00,28:29:00,162204,5,Hamburg Hbf,,
1316545,30:23:00,30:25:00,360956,6,Hamburg Hbf,1,
1316545,30:36:00,30:36:00,195002,7,Hamburg Hbf,,
1331082,15:12:00,15:12:00,113452,0,Hamburg Hbf,,
1331082,16:29:00,16:32:00,188647,1,Hamburg Hbf,,
1331082,17:25:00,17:28:00,7327,2,Hamburg Hbf,,
1331082,18:02:00,18:04:00,633409,3,Hamburg Hbf,,
1331082,18:34:00,18:36:00,293717,4,Hamburg Hbf,,
1331082,18:54:00,18:59:00,307630,5,Hamburg Hbf,,
1331082,19:32:00,19:36:00,162204,6,Hamburg Hbf,,
1331082,21:24:00,21:26:00,360956,7,Hamburg Hbf,1,
1331082,21:37:00,21:37:00,195002,8,Hamburg Hbf,,
1331631,10:12:00,10:12:00,113452,0,Hamburg Hbf,,
1331631,10:54:00,10:56:00,87315,1,Hamburg Hbf,,
1331631,11:25:00,11:28:00,188647,2,Hamburg Hbf,,
1331631,12:20:00,12:30:00,7327,3,Hamburg Hbf,,
1331631,13:02:00,13:04:00,633409,4,Hamburg Hbf,,
1331631,13:34:00,13:36:00,293717,5,Hamburg Hbf,,
1331631,13:54:00,13:59:00,307630,6,Hamburg Hbf,,
1331631,14:32:00,14:36:00,162204,7,Hamburg Hbf,,
1331631,16:24:00,16:26:00,360956,8,Hamburg Hbf,1,
1331631,16:36:00,16:36:00,195002,9,Hamburg Hbf,,
1339237,05:53:00,05:53:00,25903,0,München Hbf,,
1339237,05:57:00,06:01:00,195002,1,München Hbf,,1
1339237,06:11:00,06:13:00,360956,2,München Hbf,,1
1339237,06:28:00,06:30:00,253112,3,München Hbf,,
1339237,07:23:00,07:27:00,162204,4,München Hbf,,
1339237,07:59:00,08:02:00,393972,5,München Hbf,,
1339237,08:21:00,08:23:00,293717,6,München Hbf,,
1339237,08:54:00,08:56:00,633409,7,München Hbf,,
1339237,09:28:00,09:29:00,7327,8,München Hbf,,
1339237,10:25:00,10:29:00,188647,9,München Hbf,,
1339237,11:03:00,11:05:00,87315,10,München Hbf,,
1339237,11:50:00,11:50:00,113452,11,München Hbf,,
1360656,05:11:00,05:11:00,113452,0,Hamburg Hbf,,
1360656,06:27:00,06:31:00,188647,1,Hamburg Hbf,,
1360656,07:25:00,07:27:00,7327,2,Hamburg Hbf,,
1360656,08:02:00,08:04:00,633409,3,Hamburg Hbf,,
1360656,08:34:00,08:36:00,293717,4,Hamburg Hbf,,
1360656,08:54:00,08:59:00,307630,5,Hamburg Hbf,,
1360656,09:32:00,09:36:00,162204,6,Hamburg Hbf,,
1360656,10:25:00,10:27:00,253112,7,Hamburg Hbf,,
1360656,10:44:00,10:46:00,360956,8,Hamburg Hbf,1,
1360656,10:57:00,10:57:00,195002,9,Hamburg Hbf,,
1364392,22:23:00,22:23:00,113452,0,Hamburg Hbf,,
1364392,23:01:00,23:03:00,87315,1,Hamburg Hbf,,
1364392,24:07:00,24:23:00,188647,2,Hamburg Hbf,,
1364392,25:20:00,25:23:00,7327,3,Hamburg Hbf,,
1364392,26:18:00,26:20:00,65141,4,Hamburg Hbf,1,1
1364392,28:24:00,28:26:00,293717,5,Hamburg Hbf,1,1
1364392,29:07:00,29:09:00,316010,6,Hamburg Hbf,,
1364392,30:07:00,30:09:00,162204,7,Hamburg Hbf,,
1364392,32:03:00,32:05:00,360956,8,Hamburg Hbf,1,
1364392,32:16:00,32:16:00,195002,9,Hamburg Hbf,,
1371243,18:11:00,18:11:00,113452,0,Hannover Hbf,,
1371243,18:54:00,18:56:00,87315,1,Hannover Hbf,,
1371243,19:25:00,19:28:00,188647,2,Hannover Hbf,,
1371243,20:20:00,20:30:00,7327,3,Hannover Hbf,,
1371243,21:02:00,21:04:00,633409,4,Hannover Hbf,,
1371243,21:34:00,21:36:00,293717,5,Hannover Hbf,,
1371243,21:54:00,21:59:00,307630,6,Hannover Hbf,,
1371243,22:32:00,22:32:00,162204,7,Hannover Hbf,,
1372639,11:12:00,11:12:00,113452,0,Hannover Hbf,,
1372639,12:28:00,12:31:00,188647,1,Hannover Hbf,,
1372639,13:25:00,13:28:00,7327,2,Hannover Hbf,,
1372639,14:02:00,14:04:00,633409,3,Hannover Hbf,,
1372639,14:34:00,14:36:00,293717,4,Hannover Hbf,,
1372639,14:54:00,14:59:00,307630,5,Hannover Hbf,,
1372639,15:32:00,15:32:00,162204,6,Hannover Hbf,,
1382698,17:05:00,17:05:00,25903,0,München Hbf,,
1382698,17:10:00,17:19:00,195002,1,München Hbf,,1
1382698,17:29:00,17:31:00,360956,2,München Hbf,,1
1382698,19:23:00,19:27:00,162204,3,München Hbf,,
1382698,20:00:00,20:02:00,393972,4,München Hbf,,
1382698,20:21:00,20:23:00,293717,5,München Hbf,,
1382698,20:54:00,20:56:00,633409,6,München Hbf,,
1382698,21:28:00,21:29:00,7327,7,München Hbf,,
1382698,22:25:00,22:29:00,188647,8,München Hbf,,
1382698,23:03:00,23:05:00,87315,9,München Hbf,,
1382698,23:50:00,23:50:00,113452,10,München Hbf,,
1382916,21:51:00,21:51:00,195002,0,München Hbf,,
1382916,22:02:00,22:04:00,360956,1,München Hbf,,1
1382916,24:01:00,24:03:00,162204,2,München Hbf,,
1382916,25:06:00,25:12:00,410923,3,München Hbf,,
1382916,27:52:00,27:54:00,7327,4,München Hbf,,
1382916,28:48:00,28:52:00,188647,5,München Hbf,,
1382916,29:23:00,29:25:00,87315,6,München Hbf,,
1382916,30:09:00,30:09:00,113452,7,München Hbf,,
138910,17:10:00,17:10:00,113452,0,Hamburg Hbf,,
138910,18:26:00,18:31:00,188647,1,Hamburg Hbf,,
138910,19:25:00,19:28:00,7327,2,Hamburg Hbf,,
138910,20:02:00,20:04:00,633409,3,Hamburg Hbf,,
138910,20:34:00,20:36:00,293717,4,Hamburg Hbf,,
138910,20:54:00,20:59:00,307630,5,Hamburg Hbf,,
138910,21:32:00,21:36:00,162204,6,Hamburg Hbf,,
138910,22:25:00,22:27:00,253112,7,Hamburg Hbf,,
138910,22:44:00,22:46:00,360956,8,Hamburg Hbf,1,
138910,22:57:00,22:57:00,195002,9,Hamburg Hbf,,
1397489,14:06:00,14:06:00,113452,0,Hamburg-Harburg,,
1397489,14:54:00,14:56:00,87315,1,Hamburg-Harburg,,
1397489,15:25:00,15:28:00,188647,2,Hamburg-Harburg,,
1397489,16:20:00,16:30:00,7327,3,Hamburg-Harburg,,
1397489,17:02:00,17:04:00,633409,4,Hamburg-Harburg,,
1397489,17:34:00,17:36:00,293717,5,Hamburg-Harburg,,
1397489,17:54:00,17:59:00,307630,6,Hamburg-Harburg,,
1397489,18:32:00,18:36:00,162204,7,Hamburg-Harburg,,
1397489,19:25:00,19:27:00,253112,8,Hamburg-Harburg,,
1397489,19:44:00,19:44:00,360956,9,Hamburg-Harburg,1,
1405888,05:11:00,05:11:00,113452,0,Hamburg Hbf,,
1405888,06:27:00,06:31:00,188647,1,Hamburg Hbf,,
1405888,07:25:00,07:27:00,7327,2,Hamburg Hbf,,
1405888,08:02:00,08:04:00,633409,3,Hamburg Hbf,,
1405888,08:34:00,08:36:00,293717,4,Hamburg Hbf,,
1405888,08:54:00,08:59:00,307630,5,Hamburg Hbf,,
1405888,09:32:00,09:36:00,162204,6,Hamburg Hbf,,
1405888,11:24:00,11:26:00,360956,7,Hamburg Hbf,1,
1405888,11:36:00,11:36:00,195002,8,Hamburg Hbf,,
1415514,18:05:00,18:05:00,25903,0,München Hbf,,
1415514,18:10:00,18:19:00,195002,1,München Hbf,,1
1415514,18:29:00,18:31:00,360956,2,München Hbf,,1
1415514,20:23:00,20:27:00,162204,3,München Hbf,,
1415514,21:00:00,21:02:00,393972,4,München Hbf,,
1415514,21:21:00,21:23:00,293717,5,München Hbf,,
1415514,21:54:00,21:56:00,633409,6,München Hbf,,
1415514,22:28:00,22:29:00,7327,7,München Hbf,,
1415514,23:25:00,23:29:00,188647,8,München Hbf,,
1415514,24:47:00,24:49:00,160021,9,München Hbf,,
1415514,25:18:00,25:18:00,113452,10,München Hbf,,
1437550,11:12:00,11:12:00,113452,0,Hamburg Hbf,,
1437550,12:28:00,12:31:00,188647,1,Hamburg Hbf,,
1437550,13:25:00,13:28:00,7327,2,Hamburg Hbf,,
1437550,14:02:00,14:04:00,633409,3,Hamburg Hbf,,
1437550,14:34:00,14:36:00,293717,4,Hamburg Hbf,,
1437550,14:54:00,14:59:00,307630,5,Hamburg Hbf,,
1437550,15:32:00,15:36:00,162204,6,Hamburg Hbf,,
1437550,17:24:00,17:26:00,360956,7,Hamburg Hbf,1,
1437550,17:37:00,17:37:00,195002,8,Hamburg Hbf,,
1438225,10:06:00,10:06:00,25903,0,München Hbf,,
1438225,10:10:00,10:19:00,195002,1,München Hbf,,1
1438225,10:29:00,10:31:00,360956,2,München Hbf,,1
1438225,12:23:00,12:27:00,162204,3,München Hbf,,
1438225,13:00:00,13:02:00,393972,4,München Hbf,,
1438225,13:21:00,13:23:00,293717,5,München Hbf,,
1438225,13:54:00,13:56:00,633409,6,München Hbf,,
1438225,14:28:00,14:29:00,7327,7,München Hbf,,
1438225,15:26:00,15:29:00,188647,8,München Hbf,,
1438225,16:49:00,16:49:00,113452,9,München Hbf,,
1445190,16:06:00,16:06:00,113452,0,Hamburg-Harburg,,
1445190,16:54:00,16:56:00,87315,1,Hamburg-Harburg,,
1445190,17:25:00,17:28:00,188647,2,Hamburg-Harburg,,
1445190,18:20:00,18:30:00,7327,3,Hamburg-Harburg,,
1445190,19:02:00,19:04:00,633409,4,Hamburg-Harburg,,
1445190,19:34:00,19:36:00,293717,5,Hamburg-Harburg,,
1445190,19:54:00,19:59:00,307630,6,Hamburg-Harburg,,
1445190,20:32:00,20:36:00,162204,7,Hamburg-Harburg,,
1445190,21:25:00,21:27:00,253112,8,Hamburg-Harburg,,
1445190,21:44:00,21:44:00,360956,9,Hamburg-Harburg,1,
1450542,18:11:00,18:11:00,113452,0,Hamburg-Harburg,,
1450542,18:54:00,18:56:00,87315,1,Hamburg-Harburg,,
1450542,19:25:00,19:28:00,188647,2,Hamburg-Harburg,,
1450542,20:20:00,20:30:00,7327,3,Hamburg-Harburg,,
1450542,21:02:00,21:04:00,633409,4,Hamburg-Harburg,,
1450542,21:34:00,21:36:00,293717,5,Hamburg-Harburg,,
1450542,21:54:00,21:59:00,307630,6,Hamburg-Harburg,,
1450542,22:32:00,22:36:00,162204,7,Hamburg-Harburg,,
1450542,23:25:00,23:27:00,253112,8,Hamburg-Harburg,,
1450542,23:59:00,23:59:00,360956,9,Hamburg-Harburg,,
1455316,10:53:00,10:53:00,25903,0,München Hbf,,
1455316,10:57:00,11:01:00,195002,1,München Hbf,,1
1455316,11:11:00,11:13:00,360956,2,München Hbf,,1
1455316,11:28:00,11:30:00,253112,3,München Hbf,,
1455316,12:23:00,12:27:00,162204,4,München Hbf,,
1455316,12:59:00,13:02:00,393972,5,München Hbf,,
1455316,13:21:00,13:23:00,293717,6,München Hbf,,
1455316,13:54:00,13:56:00,633409,7,München Hbf,,
1455316,14:28:00,14:29:00,7327,8,München Hbf,,
1455316,15:26:00,15:29:00,188647,9,München Hbf,,
1455316,16:49:00,16:49:00,113452,10,München Hbf,,
